-3.73296	-33.15
-3.73186	-33.1
-3.73076	-33.05
-3.72965	-33
-3.72854	-32.95
-3.72743	-32.9
-3.72631	-32.85
-3.72519	-32.8
-3.72407	-32.75
-3.72295	-32.7
-3.72182	-32.65
-3.72069	-32.6
-3.71956	-32.55
-3.71842	-32.5
-3.71728	-32.45
-3.71614	-32.4
-3.715	-32.35
-3.71385	-32.3
-3.7127	-32.25
-3.71155	-32.2
-3.71039	-32.15
-3.70923	-32.1
-3.70807	-32.05
-3.70691	-32
-3.70574	-31.95
-3.70457	-31.9
-3.70339	-31.85
-3.70222	-31.8
-3.70104	-31.75
-3.69986	-31.7
-3.69867	-31.65
-3.69748	-31.6
-3.69629	-31.55
-3.6951	-31.5
-3.6939	-31.45
-3.6927	-31.4
-3.6915	-31.35
-3.69029	-31.3
-3.68908	-31.25
-3.68787	-31.2
-3.68666	-31.15
-3.68544	-31.1
-3.68422	-31.05
-3.68299	-31
-3.68177	-30.95
-3.68054	-30.9
-3.6793	-30.85
-3.67807	-30.8
-3.67683	-30.75
-3.67558	-30.7
-3.67434	-30.65
-3.67309	-30.6
-3.67184	-30.55
-3.67058	-30.5
-3.66933	-30.45
-3.66807	-30.4
-3.6668	-30.35
-3.66553	-30.3
-3.66426	-30.25
-3.66299	-30.2
-3.66172	-30.15
-3.66044	-30.1
-3.65915	-30.05
-3.65787	-30
-3.65658	-29.95
-3.65529	-29.9
-3.65399	-29.85
-3.65269	-29.8
-3.65139	-29.75
-3.65009	-29.7
-3.64878	-29.65
-3.64747	-29.6
-3.64615	-29.55
-3.64484	-29.5
-3.64352	-29.45
-3.64219	-29.4
-3.64087	-29.35
-3.63954	-29.3
-3.6382	-29.25
-3.63687	-29.2
-3.63553	-29.15
-3.63418	-29.1
-3.63284	-29.05
-3.63149	-29
-3.63014	-28.95
-3.62878	-28.9
-3.62742	-28.85
-3.62606	-28.8
-3.62469	-28.75
-3.62333	-28.7
-3.62195	-28.65
-3.62058	-28.6
-3.6192	-28.55
-3.61782	-28.5
-3.61643	-28.45
-3.61504	-28.4
-3.61365	-28.35
-3.61226	-28.3
-3.61086	-28.25
-3.60946	-28.2
-3.60805	-28.15
-3.60664	-28.1
-3.60523	-28.05
-3.60382	-28
-3.6024	-27.95
-3.60098	-27.9
-3.59955	-27.85
-3.59812	-27.8
-3.59669	-27.75
-3.59526	-27.7
-3.59382	-27.65
-3.59238	-27.6
-3.59093	-27.55
-3.58948	-27.5
-3.58803	-27.45
-3.58657	-27.4
-3.58512	-27.35
-3.58365	-27.3
-3.58219	-27.25
-3.58072	-27.2
-3.57925	-27.15
-3.57777	-27.1
-3.57629	-27.05
-3.57481	-27
-3.57332	-26.95
-3.57183	-26.9
-3.57034	-26.85
-3.56884	-26.8
-3.56734	-26.75
-3.56584	-26.7
-3.56433	-26.65
-3.56282	-26.6
-3.56131	-26.55
-3.55979	-26.5
-3.55827	-26.45
-3.55674	-26.4
-3.55522	-26.35
-3.55368	-26.3
-3.55215	-26.25
-3.55061	-26.2
-3.54907	-26.15
-3.54752	-26.1
-3.54597	-26.05
-3.54442	-26
-3.54286	-25.95
-3.5413	-25.9
-3.53974	-25.85
-3.53817	-25.8
-3.5366	-25.75
-3.53503	-25.7
-3.53345	-25.65
-3.53187	-25.6
-3.53029	-25.55
-3.5287	-25.5
-3.52711	-25.45
-3.52551	-25.4
-3.52391	-25.35
-3.52231	-25.3
-3.5207	-25.25
-3.51909	-25.2
-3.51748	-25.15
-3.51586	-25.1
-3.51424	-25.05
-3.51262	-25
-3.51099	-24.95
-3.50936	-24.9
-3.50772	-24.85
-3.50608	-24.8
-3.50444	-24.75
-3.50279	-24.7
-3.50114	-24.65
